machine_id,timestamp,temperature,vibration,pression,courant,panne,anomalie
0,2023-01-02 10:00:00,-1.146091547461142,-1.1436901348465904,-1.809978929537882,-1.7041256529167756,0,False
0,2023-01-02 11:00:00,-1.159793685244558,-1.1371134826448457,-1.4114984159342898,-1.667880650664772,0,False
0,2023-01-02 12:00:00,-1.1501303771542446,-1.1461823030000233,-1.5086147633871778,-1.6478517079364658,0,False
0,2023-01-02 13:00:00,-1.164674435964393,-1.1496116183099927,-1.672842178386009,-1.7051183828366416,0,False
0,2023-01-02 14:00:00,-1.1603812187986666,-1.1477134211883568,-1.6263981336810436,-1.645365772645721,0,False
0,2023-01-02 15:00:00,-1.1500765052697723,-1.1543825661927827,-1.7744771537491946,-1.6437022842188524,0,False
0,2023-01-02 16:00:00,-1.1463879522819622,-1.1502107633872962,-1.5720118477876113,-1.6388160314347733,0,False
0,2023-01-02 17:00:00,-1.1501582649281905,-1.1490741568870215,-1.4442565431805485,-1.6309858846376137,0,False
0,2023-01-02 18:00:00,-1.152044312069451,-1.1494773493622328,-1.9776932808056054,-1.6065664053472213,0,False
0,2023-01-02 19:00:00,-1.1532471009034706,-1.1468364309473775,-1.5456350100003877,-1.6638466686555051,0,False
0,2023-01-02 20:00:00,-1.1611233753842698,-1.1505481138784255,-1.4017777583433515,-1.6513735916281616,0,False
0,2023-01-02 21:00:00,-1.1559744554561395,-1.1430327378779683,-1.7028490760203299,-1.6617767777290315,0,False
0,2023-01-02 22:00:00,-1.1541857636011983,-1.1473063028554125,-1.450470803399507,-1.6503936416429672,0,False
0,2023-01-02 23:00:00,-1.1439300689787018,-1.1473043884148284,-0.9738326989146833,-1.6133474120450333,0,False
0,2023-01-03 00:00:00,-1.1486853337243605,-1.1484916000998917,-1.6279719786747788,-1.678004511649905,0,False
0,2023-01-03 01:00:00,-1.1628131231757586,-1.1465945721993753,-1.514476684815637,-1.6651092567389465,0,False
0,2023-01-03 02:00:00,-1.1487270063365946,-1.1439787980270621,-1.7669798157124512,-1.61174600483155,0,False
0,2023-01-03 03:00:00,-1.1534530890519574,-1.1504506840216837,-1.5587484952791866,-1.6182537425077985,0,False
0,2023-01-03 04:00:00,-1.1553715842464811,-1.149608070501957,-1.4943737185278632,-1.6484301426290884,0,False
0,2023-01-03 05:00:00,-1.1466575945317292,-1.1482061605160294,-1.5523230916302446,-1.6186126735865594,0,False
0,2023-01-03 06:00:00,-1.1437917012666199,-1.152177031093355,-1.8235132197216024,-1.628720034668048,0,False
0,2023-01-03 07:00:00,-1.144417696309681,-1.1501125426391658,-1.5463631572821368,-1.6002514839765503,0,False
0,2023-01-03 08:00:00,-1.156283945200667,-1.1487543119807029,-1.26252293552116,-1.6314105229114457,0,False
0,2023-01-03 09:00:00,-1.1526734331839266,-1.14351972475391,-1.4885584828296983,-1.607738715913046,0,False
0,2023-01-03 10:00:00,-1.1483197236375067,-1.1458350704379194,-1.3715354389319785,-1.568720528954573,0,False
0,2023-01-03 11:00:00,-1.1439404097640402,-1.1460619272861752,-1.6392344571053445,-1.614139209125576,0,False
0,2023-01-03 12:00:00,-1.1536822426705784,-1.1434946262940735,-1.4158142282998565,-1.6250674531207872,0,False
0,2023-01-03 13:00:00,-1.1516627295615671,-1.147258227269391,-1.5198675750134543,-1.6078087295567896,0,False
0,2023-01-03 14:00:00,-1.1578117559077024,-1.1451890314530295,-1.7945718213040658,-1.631169812631649,0,False
0,2023-01-03 15:00:00,-1.158371499640805,-1.1470498616081148,-1.5076765685806783,-1.5659259522696012,0,False
0,2023-01-03 16:00:00,-1.1448127671922892,-1.1455933455402385,-1.8003635854683429,-1.615127468818941,0,False
0,2023-01-03 17:00:00,-1.1411100267173409,-1.1488177632842476,-1.7180606732310435,-1.623846535757914,0,False
0,2023-01-03 18:00:00,-1.1506737865039667,-1.1559199396224136,-1.5316452025136889,-1.6350973834419051,0,False
0,2023-01-03 19:00:00,-1.143393138006462,-1.147015380499606,-1.5057132979593,-1.5887773891795793,0,False
0,2023-01-03 20:00:00,-1.1476666622340095,-1.1409866604549996,-1.8380012900215708,-1.5923528722836715,0,False
0,2023-01-03 21:00:00,-1.1543947951197102,-1.142858440305878,-1.3323207286362941,-1.6220995930112283,0,False
0,2023-01-03 22:00:00,-1.147578534052942,-1.142669206705379,-1.4389234811488614,-1.5955976885236913,0,False
0,2023-01-03 23:00:00,-1.1396177435118682,-1.1415891445699562,-1.7240877212428618,-1.641964351861327,0,False
0,2023-01-04 00:00:00,-1.150161119218925,-1.1459652361808306,-1.909523671502782,-1.6011665176465069,0,False
0,2023-01-04 01:00:00,-1.139348997216415,-1.1455087129021577,-1.594937587862919,-1.5932581538582393,0,False
0,2023-01-04 02:00:00,-1.1674548333189172,-1.1486055821634882,-1.6608875976800652,-1.5625862379559181,0,False
0,2023-01-04 03:00:00,-1.1442560841478093,-1.147406849400871,-1.5335895571486717,-1.6180220178055804,0,False
0,2023-01-04 04:00:00,-1.149154992297881,-1.1437833478352208,-1.6389066361516857,-1.6279989889671005,0,False
0,2023-01-04 05:00:00,-1.1517073221367555,-1.1414822544106964,-2.006662573197099,-1.6174345622844442,0,False
0,2023-01-04 06:00:00,-1.1490335349453056,-1.146611853482731,-1.6412034359412204,-1.6258799506431532,0,False
0,2023-01-04 07:00:00,-1.1629774686803445,-1.1477688590706157,-1.6209306719930607,-1.5624820811325455,0,False
0,2023-01-04 08:00:00,-1.1510389699588461,-1.1459963587087867,-1.4082121708295967,-1.5558610192017894,0,False
0,2023-01-04 09:00:00,-1.1471137475100441,-1.1436469230147326,-1.705761831881064,-1.582467699229141,0,False
0,2023-01-04 10:00:00,-1.13952875479015,-1.151476235967922,-1.1700521074248937,-1.5599503276697284,0,False
0,2023-01-04 11:00:00,-1.152913188466081,-1.1547168317776055,-1.9750196361218157,-1.5833023846039056,0,False
0,2023-01-04 12:00:00,-1.1548208096748682,-1.1479624611419752,-1.2492499083406399,-1.5868556586537494,0,False
0,2023-01-04 13:00:00,-1.1527123495448324,-1.1505022834352736,-1.592549152802539,-1.5906132245949778,0,False
0,2023-01-04 14:00:00,-1.1431334593878402,-1.1477223689225233,-1.3473373459697469,-1.5883598136514785,0,False
0,2023-01-04 15:00:00,-1.1470353139766873,-1.1462974932624765,-1.5208491355840206,-1.6151738283944095,0,False
0,2023-01-04 16:00:00,-1.1527661239424,-1.147434205146711,-1.2810631787955689,-1.5716417091851906,0,False
0,2023-01-04 17:00:00,-1.1457042244959503,-1.1400640027193656,-1.6224371918768792,-1.576937072903714,0,False
0,2023-01-04 18:00:00,-1.1484592923578705,-1.14435641587822,-1.7805531555870393,-1.5570814123499552,0,False
0,2023-01-04 19:00:00,-1.1425509009470733,-1.1444189924811254,-1.2128833558575893,-1.5703872232069407,0,False
0,2023-01-04 20:00:00,-1.1537457427423294,-1.143142723801382,-1.555845243092563,-1.574566968037253,0,False
0,2023-01-04 21:00:00,-1.1511821339414603,-1.1498793439472386,-1.478884484539445,-1.5891796487249281,0,False
0,2023-01-04 22:00:00,-1.1515708252386532,-1.14146181646007,-1.2495595248484632,-1.5656872269669861,0,False
0,2023-01-04 23:00:00,-1.158733901438244,-1.1457124999793795,-1.7571456468899338,-1.5485907851364316,0,False
0,2023-01-05 00:00:00,-1.1468509844478727,-1.1428030392321964,-1.3898135715007898,-1.5902646312215705,0,False
0,2023-01-05 01:00:00,-1.1470420134167278,-1.1494677070620132,-1.6544539778695075,-1.560140835480174,0,False
0,2023-01-05 02:00:00,-1.1487190034562773,-1.1512831974452191,-1.5499287009372964,-1.5550518050944475,0,False
0,2023-01-05 03:00:00,-1.1502867297447275,-1.1421204496545796,-1.5023084067480794,-1.5752612892832292,0,False
0,2023-01-05 04:00:00,-1.158185644562586,-1.1437804299627163,-1.8539238455278573,-1.5705266051642175,0,False
0,2023-01-05 05:00:00,-1.1514487009807326,-1.1486604612033102,-1.6901609359095744,-1.549914937044062,0,False
0,2023-01-05 06:00:00,-1.1508795443240138,-1.148497364121083,-1.2099378968547705,-1.579649894829499,0,False
0,2023-01-05 07:00:00,-1.1539264055822764,-1.1407832896588754,-1.3126992066601157,-1.543700605721374,0,False
0,2023-01-05 08:00:00,-1.149569226296924,-1.1496505256420857,-1.5241916857019748,-1.5706961111695552,0,False
0,2023-01-05 09:00:00,-1.145721020172842,-1.1387163770413422,-1.4538085260267015,-1.5237925140121313,0,False
0,2023-01-05 10:00:00,-1.1357050011359588,-1.1484624992296253,-1.5728552240958706,-1.4926499902843113,0,False
0,2023-01-05 11:00:00,-1.1471750672660803,-1.1425030854841507,-1.2002703071551841,-1.5647050300529295,0,False
0,2023-01-05 12:00:00,-1.146571991809192,-1.1461848970383741,-1.548388713068644,-1.5307945222925263,0,False
0,2023-01-05 13:00:00,-1.1487606426811823,-1.1425615420478807,-1.4495995485469553,-1.5581515473196892,0,False
0,2023-01-05 14:00:00,-1.1611235712562267,-1.1469369730999062,-1.2425186068452854,-1.5156427451655539,0,False
0,2023-01-05 15:00:00,-1.1483484315879504,-1.1454314549985376,-1.6729726207847289,-1.567112246510662,0,False
0,2023-01-05 16:00:00,-1.1477199831038742,-1.1446092380810222,-1.1464102348180172,-1.5251075085690462,0,False
0,2023-01-05 17:00:00,-1.1315087136101054,-1.1485838086714204,-1.8388011571570135,-1.5546012605387285,0,False
0,2023-01-05 18:00:00,-1.1493295587118737,-1.14183956508582,-1.1271195534403813,-1.537506655321694,0,False
0,2023-01-05 19:00:00,-1.1459618902025073,-1.1466256349921156,-1.5753040249485506,-1.5547849138260048,0,False
0,2023-01-05 20:00:00,-1.14817921933674,-1.145492171832627,-1.544415598351569,-1.5102996241135829,0,False
0,2023-01-05 21:00:00,-1.155763167881776,-1.1483996880036869,-1.9128390945673441,-1.5468466381892707,0,False
0,2023-01-05 22:00:00,-1.1401675440868257,-1.1543935790803794,-1.5886964142648303,-1.5130750029863198,0,False
0,2023-01-05 23:00:00,-1.1427524041009778,-1.1452321490701647,-1.7184479350752202,-1.532014680165128,0,False
0,2023-01-06 00:00:00,-1.1424444911640868,-1.1351768660968171,-1.6196665183020023,-1.5249866069497726,0,False
0,2023-01-06 01:00:00,-1.153839284781069,-1.1414016937475564,-1.5123080966388542,-1.517206445401357,0,False
0,2023-01-06 02:00:00,-1.1382390801018984,-1.1444558475600695,-1.2645802155582824,-1.5364579671018788,0,False
0,2023-01-06 03:00:00,-1.1570626155710935,-1.1453546563557695,-1.4314427256921798,-1.5123001271656717,0,False
0,2023-01-06 04:00:00,-1.1436385976503067,-1.1442183344381307,-1.4072728702932658,-1.4801196804977337,0,False
0,2023-01-06 05:00:00,-1.1328054262216836,-1.1421613859274753,-1.7208497867832084,-1.5316403189811023,0,False
0,2023-01-06 06:00:00,-1.154160854292795,-1.1487706309958088,-1.6709115273532191,-1.4849282614110533,0,False
0,2023-01-06 07:00:00,-1.151261892656362,-1.1399022491650626,-1.0672141324045092,-1.475670360307139,0,False
0,2023-01-06 08:00:00,-1.1467368101470667,-1.1413985696305364,-1.6348376124793247,-1.527325332007015,0,False
0,2023-01-06 09:00:00,-1.150749508020521,-1.1413492889849013,-1.0958622532315203,-1.5403326936624295,0,False
0,2023-01-06 10:00:00,-1.1577496494245285,-1.1423869037454568,-1.5208943743703407,-1.4980702745898877,0,False
0,2023-01-06 11:00:00,-1.1468113406023115,-1.1439598558650932,-1.464084697089171,-1.5159328018989544,0,False
0,2023-01-06 12:00:00,-1.154374436554068,-1.1414081879510494,-1.2224287330887331,-1.4584684577218054,0,False
0,2023-01-06 13:00:00,-1.143996736716787,-1.14168150263027,-1.1754647273814027,-1.4990400860679856,0,False
0,2023-01-06 14:00:00,-1.153323461264813,-1.1452819240762504,-1.4844378186128597,-1.5166174547027371,0,False
0,2023-01-06 15:00:00,-1.1366658403970682,-1.1460881326116252,-1.545083561101992,-1.5228441202095497,0,False
0,2023-01-06 16:00:00,-1.1523176180366272,-1.1434510044861557,-1.4687331349613935,-1.4695077691812204,0,False
0,2023-01-06 17:00:00,-1.149170051815351,-1.1378449534158528,-1.3785527666469322,-1.50609533988345,0,False
0,2023-01-06 18:00:00,-1.141485509700654,-1.1485330044111541,-1.2525439130006972,-1.4901770262472758,0,False
0,2023-01-06 19:00:00,-1.155194327756797,-1.1493732882785717,-1.450161163000361,-1.4674083118097474,0,False
0,2023-01-06 20:00:00,-1.1453384971610978,-1.1430550309421488,-1.310377433038691,-1.4988971375985867,0,False
0,2023-01-06 21:00:00,-1.1380299979266673,-1.1434546346506909,-1.0796415168542934,-1.4870546129661404,0,False
0,2023-01-06 22:00:00,-1.157593434122015,-1.1429450356991717,-1.3603831243223685,-1.484646326014527,0,False
0,2023-01-06 23:00:00,-1.1454919935525707,-1.1426348860446287,-1.374347339500607,-1.466769968408023,0,False
0,2023-01-07 00:00:00,-1.144940879329466,-1.14439364499311,-1.7839430040499773,-1.4671746483613177,0,False
0,2023-01-07 01:00:00,-1.141384625520199,-1.1377646107119086,-2.032054905564987,-1.4841488057433676,0,False
0,2023-01-07 02:00:00,-1.1549211646558248,-1.1496169854919938,-1.3520519292937554,-1.4758718787496639,0,False
0,2023-01-07 03:00:00,-1.1554380824648733,-1.146606873549121,-1.458928890153181,-1.4841854900012155,0,False
0,2023-01-07 04:00:00,-1.1429983730858402,-1.143778214602604,-1.551597074484056,-1.5079642380753444,0,False
0,2023-01-07 05:00:00,-1.1444669103256195,-1.149664190224744,-1.379537359462845,-1.4662047604741761,0,False
0,2023-01-07 06:00:00,-1.1447348138503124,-1.1439805385829775,-1.4461377576401004,-1.4267664735415786,0,False
0,2023-01-07 07:00:00,-1.1440443960079336,-1.136873452903824,-1.177496829707583,-1.4890711346335914,0,False
0,2023-01-07 08:00:00,-1.1509051771302352,-1.1431466499125411,-1.40984780835031,-1.4847867225098073,0,False
0,2023-01-07 09:00:00,-1.144722900345879,-1.1423009559581643,-1.595323704106414,-1.4853094635899111,0,False
0,2023-01-07 10:00:00,-1.1442688658266786,-1.1479981546631977,-1.2033575208998104,-1.4467771015181925,0,False
0,2023-01-07 11:00:00,-1.1510014934709414,-1.1454828092162161,-1.4729209255280433,-1.4514154247655717,0,False
0,2023-01-07 12:00:00,-1.133598679478392,-1.144516502526168,-1.3041516003400615,-1.4636874492376364,0,False
0,2023-01-07 13:00:00,-1.142918171401805,-1.1442568678489788,-1.5280273970413973,-1.4794764315763664,0,False
0,2023-01-07 14:00:00,-1.1540755967766623,-1.138065288796318,-1.56507906727039,-1.454437287270542,0,False
0,2023-01-07 15:00:00,-1.1415991621606663,-1.1408120037167473,-1.3984829414092987,-1.4909305081412778,0,False
0,2023-01-07 16:00:00,-1.1525285157291907,-1.1471950979108254,-1.412825246203565,-1.4497976720354504,0,False
0,2023-01-07 17:00:00,-1.1406312619892658,-1.1419322232926514,-1.3062165616707426,-1.4312706743006434,0,False
0,2023-01-07 18:00:00,-1.1380870283608548,-1.1409253209452461,-1.4726936479006496,-1.4785073879184931,0,False
0,2023-01-07 19:00:00,-1.151357858069415,-1.1384171931436042,-1.8232336140593433,-1.4832659621616002,0,False
0,2023-01-07 20:00:00,-1.139310632487304,-1.1366844175563875,-1.5061972980776475,-1.4097473133957126,0,False
0,2023-01-07 21:00:00,-1.1429699196308147,-1.1466319078875744,-1.228926976260994,-1.4585636086107803,0,False
0,2023-01-07 22:00:00,-1.140171597940273,-1.1458076727210376,-1.4724050122978785,-1.4165159100888736,0,False
0,2023-01-07 23:00:00,-1.1328964000870434,-1.1474878132989246,-1.4592623376309573,-1.444541818747307,0,False
0,2023-01-08 00:00:00,-1.1472631701738827,-1.1435114677020586,-1.1806063208903526,-1.4429943861429062,0,False
0,2023-01-08 01:00:00,-1.1506382372313801,-1.140778466185496,-1.5604968402620358,-1.4274139142532019,0,False
0,2023-01-08 02:00:00,-1.10273840016506,-1.095691053635544,-1.7454775162362375,-1.456188760625618,0,False
0,2023-01-08 03:00:00,-1.1021976786099987,-1.0997432569546575,-1.4332523422805623,-1.431008896065531,0,False
0,2023-01-08 04:00:00,-1.0971831026325405,-1.1006430893041168,-1.5042583661961264,-1.4411347210379235,0,False
0,2023-01-08 05:00:00,-1.0943244048208742,-1.0987902270611816,-1.6108819855225314,-1.4610649928280726,0,False
0,2023-01-08 06:00:00,-1.0947131981680398,-1.1025485617418909,-1.4315079851063197,-1.4210872616909709,0,False
0,2023-01-08 07:00:00,-1.0909648566814572,-1.0912581728476323,-1.2799900140213711,-1.433215495096659,0,False
0,2023-01-08 08:00:00,-1.0963974343923393,-1.1054436270110755,-1.3908199594813768,-1.4290327325137429,0,False
0,2023-01-08 09:00:00,-1.0866613009119983,-1.0985093699164228,-1.3180762316807584,-1.451595841891741,0,False
0,2023-01-08 10:00:00,-1.0981756533446203,-1.0913963553992727,-0.9779341940005758,-1.3852374867239003,0,False
0,2023-01-08 11:00:00,-1.078050197040614,-1.0991169643821603,-1.4607115883086332,-1.3999931185119918,0,False
0,2023-01-08 12:00:00,-1.0920962021114247,-1.0998357556534561,-1.3194515072481765,-1.3962449929664023,0,False
0,2023-01-08 13:00:00,-1.102027116601579,-1.100441313615584,-1.494710954443397,-1.423801578021681,0,False
0,2023-01-08 14:00:00,-1.1034201575414708,-1.099721657233142,-1.5687733480397108,-1.4549138613998582,0,False
0,2023-01-08 15:00:00,-1.0929249355862023,-1.0937075071613147,-1.5083457475072912,-1.3682429355346832,0,False
0,2023-01-08 16:00:00,-1.0976292812374657,-1.1074601898521998,-1.4828108173436318,-1.4129719216404428,0,False
0,2023-01-08 17:00:00,-1.0912775718973404,-1.0930127173396278,-1.2927947558137605,-1.4271050798458658,0,False
0,2023-01-08 18:00:00,-1.0928524447304184,-1.1043519629644067,-0.8440958288774864,-1.3984856021516008,0,False
0,2023-01-08 19:00:00,-1.0964812650268783,-1.0998610637397834,-1.5310650396803935,-1.3794459937742352,0,False
0,2023-01-08 20:00:00,-1.101643283641419,-1.1004481000369328,-1.4621074204450941,-1.4051702781863644,0,False
0,2023-01-08 21:00:00,-1.106092778082464,-1.0964939156263835,-1.3809984517906329,-1.373412944678304,0,False
0,2023-01-08 22:00:00,-1.0988606402868446,-1.1048680568888454,-1.2762043601960131,-1.376193549374399,0,False
0,2023-01-08 23:00:00,-1.0900503425345474,-1.096903146859291,-1.3042312601595543,-1.424275892986689,0,False
0,2023-01-09 00:00:00,-1.0943266127979896,-1.0908547688260593,-1.0732545941764808,-1.4132577948144367,0,False
0,2023-01-09 01:00:00,-1.1041028447594916,-1.1038486765322475,-1.9052218894419914,-1.3738947945067057,0,False
0,2023-01-09 02:00:00,-1.0945121104493511,-1.0978359113994396,-1.8946698225019125,-1.4568280594117484,0,False
0,2023-01-09 03:00:00,-1.0930400778081883,-1.1010740534837076,-1.468112215267937,-1.3959692985473422,0,False
0,2023-01-09 04:00:00,-1.1015336494059236,-1.0968502877598156,-1.108479247280821,-1.4237975114840637,0,False
0,2023-01-09 05:00:00,-1.0945083821381834,-1.098376612894833,-1.7050907595051052,-1.4000529266429498,0,False
0,2023-01-09 06:00:00,-1.0951061011573422,-1.1008797292730512,-2.027382422707114,-1.3942219143519006,0,False
0,2023-01-09 07:00:00,-1.1031422272180968,-1.0964963430687007,-1.2216276276741695,-1.393861743081934,0,False
0,2023-01-09 08:00:00,-1.0930009235076699,-1.0913930777760734,-1.2935277115197004,-1.3966063991125717,0,False
0,2023-01-09 09:00:00,-1.0915903759356291,-1.0990307619307373,-1.5915278301124107,-1.407444939757819,0,False
0,2023-01-09 10:00:00,-1.0880319246423886,-1.0954887532528004,-1.5663254806541353,-1.3275340833125449,0,False
0,2023-01-09 11:00:00,-1.0881838273997009,-1.1031948371491977,-1.5610906397726303,-1.335594431651735,0,False
0,2023-01-09 12:00:00,-1.104496814268476,-1.1018604608213922,-1.3166932356069927,-1.403749613737777,0,False
0,2023-01-09 13:00:00,-1.1014928641956063,-1.0963248954678668,-1.4805591072430773,-1.3387148907507507,0,False
0,2023-01-09 14:00:00,-1.0916737925875306,-1.0923941327075004,-1.2271522072173513,-1.382695709541579,0,False
0,2023-01-09 15:00:00,-1.091637324624171,-1.096697240794863,-1.9778327625216632,-1.3687695732181795,0,False
0,2023-01-09 16:00:00,-1.0915839634204245,-1.0992312761089869,-1.5272971619155755,-1.3714783478100556,0,False
0,2023-01-09 17:00:00,-1.0690846365436788,-1.0979911072473998,-1.5860941906726689,-1.3835070367162978,0,False
0,2023-01-09 18:00:00,-1.0911185320858638,-1.1027604849357249,-1.3890056098716084,-1.343860902176631,0,False
0,2023-01-09 19:00:00,-1.087274775829523,-1.0955856939703694,-1.4506121937544145,-1.3619217569894218,0,False
0,2023-01-09 20:00:00,-1.088451384134462,-1.0944783762004477,-1.1487850964394917,-1.3740880086820857,0,False
0,2023-01-09 21:00:00,-1.0904423404352819,-1.099573706850131,-1.7441007589755724,-1.3914584790519713,0,False
0,2023-01-09 22:00:00,-1.0969007300621476,-1.0996042799961563,-1.314447907870425,-1.3802465295967863,0,False
0,2023-01-09 23:00:00,-1.0896288580267632,-1.0967345399867123,-1.197538656754341,-1.3957656984828464,0,False
0,2023-01-10 00:00:00,-1.0998892177686737,-1.0993990983865916,-0.9041549572012667,-1.3558888187557585,0,False
0,2023-01-10 01:00:00,-1.0962383305919776,-1.0979348762610366,-1.4278516685170628,-1.3820448916336736,0,False
0,2023-01-10 02:00:00,-1.0978655577458603,-1.0895638636084095,-1.245027401662117,-1.3588348537209796,0,False
0,2023-01-10 03:00:00,-1.094004561739389,-1.0985538290774433,-1.72152172792376,-1.319371849924406,0,False
0,2023-01-10 04:00:00,-1.0789385070857256,-1.0989435889466077,-1.8519656062381558,-1.3215809838566532,0,False
0,2023-01-10 05:00:00,-1.1070277597588618,-1.1000177202495198,-1.123067836143046,-1.348260415654967,0,False
0,2023-01-10 06:00:00,-1.089803902425469,-1.0946249209601566,-1.3124307222694094,-1.3477937503965893,0,False
0,2023-01-10 07:00:00,-1.1052255193759188,-1.0981467102042999,-1.0447134317165567,-1.3006882773917516,0,False
0,2023-01-10 08:00:00,-1.146274378619679,-1.1429539016113819,-1.6163787052601046,-1.3303098903269195,1,False
0,2023-01-10 09:00:00,-1.135728581930918,-1.135333779352215,-1.1893148314398239,-1.3481538281838261,0,False
0,2023-01-10 10:00:00,-1.142577237621454,-1.1349171099937667,-0.8845615327083657,-1.3717567554232886,0,False
0,2023-01-10 11:00:00,-1.1502154003708234,-1.1426501077816886,-1.208454660986294,-1.3280438954283935,0,False
0,2023-01-10 12:00:00,-1.1477321850452216,-1.1474826462493848,-1.238925139141737,-1.3162677838217545,0,False
0,2023-01-10 13:00:00,-1.1383030348279721,-1.136387034406317,-1.297457799547983,-1.3482390654541858,0,False
0,2023-01-10 14:00:00,-1.1477437760797713,-1.1428585935226212,-1.6506317426616264,-1.3252193597903639,0,False
0,2023-01-10 15:00:00,-1.141329083753155,-1.1371444679709193,-0.9914452196171962,-1.3385929643972043,0,False
0,2023-01-10 16:00:00,-1.1424338610902542,-1.1477271135269727,-1.431566754445719,-1.3327202633900228,0,False
0,2023-01-10 17:00:00,-1.147079253082101,-1.1366751772067165,-1.179291833342858,-1.3841338718924632,0,False
0,2023-01-10 18:00:00,-1.128227199056193,-1.1447303516834761,-1.642125069050599,-1.3301290884528214,0,False
0,2023-01-10 19:00:00,-1.1383411041597873,-1.1372208024972679,-1.5542596006207463,-1.3009202300392824,0,False
0,2023-01-10 20:00:00,-1.1561852167266484,-1.1399388106717427,-0.9651508011308186,-1.3361163860412144,0,False
0,2023-01-10 21:00:00,-1.1412617023356744,-1.1436252469163508,-1.3639229824113883,-1.3186082913321107,0,False
0,2023-01-10 22:00:00,-1.146923416711456,-1.1414826981776485,-0.9576925899844664,-1.3355275231883221,0,False
